shipment_id,order_id,carrier,tracking_number,shipping_cost,weight_kg,ship_date,estimated_date,actual_date,sla_days,is_on_time,created_at
8519,9463,InPost,InPost-579604743,12.29,1.493,2023-03-17 21:13:00,2023-03-20 21:13:00,2023-03-20 10:13:00,3,True,2023-03-17 21:13:00
8520,9464,InPost,InPost-913170241,10.0,2.099,2023-11-26 16:59:00,2023-11-28 16:59:00,2023-11-28 13:59:00,2,True,2023-11-26 16:59:00
8521,9465,InPost,InPost-753150053,13.74,1.635,2023-02-06 03:42:00,2023-02-08 03:42:00,2023-02-07 15:42:00,2,True,2023-02-06 03:42:00
8522,9466,DHL,DHL-931837159,17.65,3.868,2023-08-23 08:01:00,2023-08-25 08:01:00,2023-08-25 01:01:00,2,True,2023-08-23 08:01:00
8523,9467,UPS,UPS-451717019,17.56,2.559,2023-03-11 19:08:00,2023-03-13 19:08:00,2023-03-13 07:08:00,2,True,2023-03-11 19:08:00
8524,9468,UPS,UPS-602091262,23.39,3.236,2023-08-04 20:35:00,2023-08-07 20:35:00,2023-08-07 14:35:00,3,True,2023-08-04 20:35:00
8525,9469,DPD,DPD-987254301,8.17,12.656,2023-04-12 01:39:00,2023-04-14 01:39:00,2023-04-13 15:39:00,2,True,2023-04-12 01:39:00
8526,9470,DHL,DHL-799768316,22.17,9.075,2023-01-24 02:33:00,2023-01-26 02:33:00,2023-01-26 00:33:00,2,True,2023-01-24 02:33:00
8527,9471,DPD,DPD-687605365,16.33,0.986,2023-02-15 00:22:00,2023-02-17 00:22:00,2023-02-16 12:22:00,2,True,2023-02-15 00:22:00
8528,9472,DHL,DHL-868602880,21.32,0.736,2023-05-25 20:13:00,2023-05-28 20:13:00,2023-05-28 14:13:00,3,True,2023-05-25 20:13:00
8529,9473,DHL,DHL-827614481,18.5,15.84,2023-10-05 19:14:00,2023-10-08 19:14:00,2023-10-08 14:14:00,3,True,2023-10-05 19:14:00
8530,9474,UPS,UPS-172599982,23.35,17.124,2023-10-23 13:40:00,2023-10-25 13:40:00,2023-10-26 13:40:00,2,False,2023-10-23 13:40:00
8531,9475,UPS,UPS-113973872,16.85,5.963,2023-04-22 02:59:00,2023-04-25 02:59:00,2023-04-24 14:59:00,3,True,2023-04-22 02:59:00
8532,9476,DPD,DPD-825191770,9.51,11.04,2023-11-04 21:03:00,2023-11-07 21:03:00,2023-11-07 19:03:00,3,True,2023-11-04 21:03:00
8533,9477,DPD,DPD-847530861,9.01,2.228,2023-12-17 16:43:00,2023-12-19 16:43:00,2023-12-19 10:43:00,2,True,2023-12-17 16:43:00
8534,9478,DHL,DHL-415878834,15.8,0.928,2023-09-06 05:16:00,2023-09-08 05:16:00,2023-09-07 23:16:00,2,True,2023-09-06 05:16:00
8535,9479,UPS,UPS-172848404,33.71,0.842,2023-05-24 01:06:00,2023-05-27 01:06:00,2023-05-26 21:06:00,3,True,2023-05-24 01:06:00
8536,9480,DPD,DPD-706965116,12.02,4.52,2023-10-23 08:56:00,2023-10-26 08:56:00,2023-10-26 06:56:00,3,True,2023-10-23 08:56:00
8537,9481,InPost,InPost-493011755,10.93,9.816,2023-11-06 19:26:00,2023-11-09 19:26:00,2023-11-09 17:26:00,3,True,2023-11-06 19:26:00
8538,9482,DPD,DPD-234222726,10.5,0.905,2023-06-10 23:42:00,2023-06-13 23:42:00,2023-06-13 23:42:00,3,True,2023-06-10 23:42:00
8539,9484,DHL,DHL-880480830,14.51,6.426,2023-12-02 06:26:00,2023-12-05 06:26:00,2023-12-04 20:26:00,3,True,2023-12-02 06:26:00
8540,9485,DHL,DHL-118596626,17.46,1.232,2023-06-26 21:11:00,2023-06-28 21:11:00,2023-06-28 15:11:00,2,True,2023-06-26 21:11:00
8541,9486,InPost,InPost-463606767,13.79,0.73,2023-07-13 16:34:00,2023-07-16 16:34:00,2023-07-16 12:34:00,3,True,2023-07-13 16:34:00
8542,9487,InPost,InPost-518443070,9.5,0.947,2023-07-10 22:27:00,2023-07-13 22:27:00,2023-07-13 22:27:00,3,True,2023-07-10 22:27:00
8543,9488,DPD,DPD-916078227,8.99,0.956,2023-12-13 02:02:00,2023-12-15 02:02:00,2023-12-14 14:02:00,2,True,2023-12-13 02:02:00
8544,9489,DHL,DHL-724380223,13.62,2.89,2023-12-27 07:02:00,2023-12-30 07:02:00,2023-12-29 20:02:00,3,True,2023-12-27 07:02:00
8545,9490,DPD,DPD-719222326,10.96,2.125,2023-12-09 00:03:00,2023-12-12 00:03:00,2023-12-11 12:03:00,3,True,2023-12-09 00:03:00
8546,9491,InPost,InPost-983291391,7.73,1.312,2023-04-19 21:25:00,2023-04-22 21:25:00,2023-04-22 18:25:00,3,True,2023-04-19 21:25:00
8547,9492,UPS,UPS-399982905,16.02,4.574,2023-01-10 22:42:00,2023-01-13 22:42:00,2023-01-13 21:42:00,3,True,2023-01-10 22:42:00
8548,9493,InPost,InPost-992387833,6.98,1.36,2023-11-15 19:21:00,2023-11-18 19:21:00,2023-11-18 07:21:00,3,True,2023-11-15 19:21:00
8549,9494,InPost,InPost-876733138,6.82,4.32,2023-09-20 01:32:00,2023-09-23 01:32:00,2023-09-22 22:32:00,3,True,2023-09-20 01:32:00
8550,9495,DPD,DPD-647955568,13.9,3.805,2023-11-11 05:28:00,2023-11-13 05:28:00,2023-11-13 05:28:00,2,True,2023-11-11 05:28:00
8551,9496,DPD,DPD-552843551,12.78,0.986,2023-10-28 03:11:00,2023-10-30 03:11:00,2023-11-04 03:11:00,2,False,2023-10-28 03:11:00
8552,9497,InPost,InPost-855267307,12.05,1.043,2023-02-09 03:36:00,2023-02-11 03:36:00,2023-02-10 17:36:00,2,True,2023-02-09 03:36:00
8553,9498,InPost,InPost-711421631,6.01,3.216,2023-05-24 22:57:00,2023-05-27 22:57:00,2023-05-27 18:57:00,3,True,2023-05-24 22:57:00
8554,9500,InPost,InPost-581000267,12.4,19.815,2023-01-28 06:37:00,2023-01-30 06:37:00,2023-01-29 21:37:00,2,True,2023-01-28 06:37:00
8555,9501,DHL,DHL-814738803,19.12,3.134,2023-03-14 18:47:00,2023-03-17 18:47:00,2023-03-17 12:47:00,3,True,2023-03-14 18:47:00
8556,9502,InPost,InPost-521496122,11.18,1.824,2023-12-16 19:25:00,2023-12-18 19:25:00,2023-12-18 12:25:00,2,True,2023-12-16 19:25:00
8557,9503,DPD,DPD-188765188,13.15,1.204,2023-10-23 00:04:00,2023-10-26 00:04:00,2023-10-25 22:04:00,3,True,2023-10-23 00:04:00
8558,9504,DPD,DPD-847456223,9.97,1.235,2023-09-01 16:07:00,2023-09-03 16:07:00,2023-09-06 16:07:00,2,False,2023-09-01 16:07:00
8559,9505,UPS,UPS-655205963,29.56,14.464,2023-05-16 04:09:00,2023-05-19 04:09:00,2023-05-19 01:09:00,3,True,2023-05-16 04:09:00
8560,9506,DHL,DHL-348276011,24.19,1.229,2023-05-05 05:16:00,2023-05-07 05:16:00,2023-05-06 22:16:00,2,True,2023-05-05 05:16:00
8561,9507,DHL,DHL-820873022,16.36,2.396,2023-05-21 20:58:00,2023-05-23 20:58:00,2023-05-23 16:58:00,2,True,2023-05-21 20:58:00
8562,9508,DPD,DPD-411020017,14.27,2.22,2023-06-24 22:08:00,2023-06-26 22:08:00,2023-06-26 10:08:00,2,True,2023-06-24 22:08:00
8563,9509,DHL,DHL-323775427,17.48,0.905,2023-03-28 20:23:00,2023-03-31 20:23:00,2023-03-31 09:23:00,3,True,2023-03-28 20:23:00
8564,9510,DHL,DHL-626979898,24.09,1.072,2023-11-06 05:18:00,2023-11-08 05:18:00,2023-11-07 21:18:00,2,True,2023-11-06 05:18:00
8565,9513,DHL,DHL-516215637,14.4,13.16,2023-04-03 22:04:00,2023-04-06 22:04:00,2023-04-06 17:04:00,3,True,2023-04-03 22:04:00
8566,9514,DPD,DPD-594424269,8.39,0.962,2023-06-14 17:08:00,2023-06-16 17:08:00,2023-06-16 06:08:00,2,True,2023-06-14 17:08:00
8567,9516,DHL,DHL-126118281,15.77,4.252,2023-09-25 21:22:00,2023-09-27 21:22:00,2023-09-27 17:22:00,2,True,2023-09-25 21:22:00
8568,9517,DHL,DHL-773613390,22.24,1.2,2023-06-20 20:27:00,2023-06-23 20:27:00,2023-06-23 10:27:00,3,True,2023-06-20 20:27:00
8569,9518,InPost,InPost-950999251,13.49,0.896,2023-12-29 03:21:00,2023-12-31 03:21:00,2024-01-01 03:21:00,2,False,2023-12-29 03:21:00
8570,9519,InPost,InPost-211710113,6.27,0.863,2023-10-10 21:38:00,2023-10-13 21:38:00,2023-10-13 16:38:00,3,True,2023-10-10 21:38:00
8571,9520,InPost,InPost-816885141,10.9,1.017,2023-12-01 18:07:00,2023-12-03 18:07:00,2023-12-03 18:07:00,2,True,2023-12-01 18:07:00
8572,9522,DHL,DHL-956048791,16.0,3.445,2023-08-04 01:13:00,2023-08-06 01:13:00,2023-08-10 01:13:00,2,False,2023-08-04 01:13:00
8573,9523,InPost,InPost-185111091,11.27,3.016,2023-11-22 08:01:00,2023-11-25 08:01:00,2023-11-29 08:01:00,3,False,2023-11-22 08:01:00
8574,9524,DPD,DPD-546386645,9.41,7.364,2023-07-24 00:06:00,2023-07-26 00:06:00,2023-07-25 14:06:00,2,True,2023-07-24 00:06:00
8575,9525,DPD,DPD-354620337,11.43,3.032,2023-09-07 21:12:00,2023-09-10 21:12:00,2023-09-11 21:12:00,3,False,2023-09-07 21:12:00
8576,9526,DPD,DPD-419047998,11.84,1.715,2023-05-16 16:56:00,2023-05-19 16:56:00,2023-05-19 16:56:00,3,True,2023-05-16 16:56:00
8577,9528,DPD,DPD-569734378,15.01,1.716,2023-11-16 14:13:00,2023-11-19 14:13:00,2023-11-19 02:13:00,3,True,2023-11-16 14:13:00
8578,9529,DHL,DHL-629548547,15.66,9.94,2023-09-27 14:40:00,2023-09-29 14:40:00,2023-09-29 06:40:00,2,True,2023-09-27 14:40:00
8579,9530,DPD,DPD-644078578,16.06,3.524,2023-05-07 04:11:00,2023-05-10 04:11:00,2023-05-11 04:11:00,3,False,2023-05-07 04:11:00
8580,9532,DHL,DHL-513756803,15.38,11.284,2023-06-10 12:22:00,2023-06-12 12:22:00,2023-06-12 03:22:00,2,True,2023-06-10 12:22:00
8581,9533,InPost,InPost-888386902,8.3,1.732,2023-06-28 00:24:00,2023-06-30 00:24:00,2023-06-29 12:24:00,2,True,2023-06-28 00:24:00
8582,9534,DHL,DHL-542604253,19.28,1.805,2023-07-25 22:45:00,2023-07-27 22:45:00,2023-07-27 18:45:00,2,True,2023-07-25 22:45:00
8583,9535,InPost,InPost-501149029,8.6,6.634,2023-04-08 02:47:00,2023-04-10 02:47:00,2023-04-10 02:47:00,2,True,2023-04-08 02:47:00
8584,9536,InPost,InPost-814232172,9.26,1.754,2023-08-27 20:25:00,2023-08-29 20:25:00,2023-08-29 08:25:00,2,True,2023-08-27 20:25:00
8585,9538,DPD,DPD-862077904,17.54,8.255,2023-04-09 00:46:00,2023-04-12 00:46:00,2023-04-12 00:46:00,3,True,2023-04-09 00:46:00
8586,9540,DHL,DHL-702428375,20.26,3.407,2023-08-16 04:27:00,2023-08-19 04:27:00,2023-08-19 04:27:00,3,True,2023-08-16 04:27:00
8587,9541,DPD,DPD-306012435,10.01,4.82,2023-06-01 19:43:00,2023-06-04 19:43:00,2023-06-04 18:43:00,3,True,2023-06-01 19:43:00
8588,9542,InPost,InPost-239322489,9.85,1.36,2023-11-23 21:27:00,2023-11-26 21:27:00,2023-11-26 18:27:00,3,True,2023-11-23 21:27:00
8589,9543,DPD,DPD-551472270,8.89,0.93,2023-02-25 00:43:00,2023-02-28 00:43:00,2023-02-27 16:43:00,3,True,2023-02-25 00:43:00
8590,9544,InPost,InPost-380419148,13.92,2.25,2023-10-25 09:09:00,2023-10-27 09:09:00,2023-10-27 05:09:00,2,True,2023-10-25 09:09:00
8591,9545,DHL,DHL-563933965,18.52,6.164,2023-09-13 17:48:00,2023-09-15 17:48:00,2023-09-15 08:48:00,2,True,2023-09-13 17:48:00
8592,9546,DHL,DHL-562273002,16.5,2.965,2023-06-18 03:24:00,2023-06-20 03:24:00,2023-06-19 18:24:00,2,True,2023-06-18 03:24:00
8593,9547,DHL,DHL-268639540,12.73,1.464,2023-05-26 04:03:00,2023-05-28 04:03:00,2023-05-27 23:03:00,2,True,2023-05-26 04:03:00
8594,9548,DHL,DHL-871326062,21.39,0.915,2023-12-08 19:18:00,2023-12-11 19:18:00,2023-12-11 16:18:00,3,True,2023-12-08 19:18:00
8595,9549,InPost,InPost-639623362,9.53,1.2,2023-12-21 05:24:00,2023-12-23 05:24:00,2023-12-22 20:24:00,2,True,2023-12-21 05:24:00
8596,9550,DHL,DHL-438375307,18.63,5.552,2023-03-18 07:51:00,2023-03-20 07:51:00,2023-03-19 21:51:00,2,True,2023-03-18 07:51:00
8597,9551,InPost,InPost-879820619,8.74,1.828,2023-08-04 06:23:00,2023-08-06 06:23:00,2023-08-06 01:23:00,2,True,2023-08-04 06:23:00
8598,9552,InPost,InPost-896443241,7.1,2.224,2023-12-09 19:23:00,2023-12-12 19:23:00,2023-12-12 07:23:00,3,True,2023-12-09 19:23:00
8599,9553,DHL,DHL-829519821,13.21,6.112,2023-04-05 18:39:00,2023-04-07 18:39:00,2023-04-07 13:39:00,2,True,2023-04-05 18:39:00
8600,9554,DPD,DPD-750184201,11.5,2.792,2023-11-07 17:06:00,2023-11-10 17:06:00,2023-11-10 17:06:00,3,True,2023-11-07 17:06:00
8601,9555,UPS,UPS-639018567,20.25,13.72,2023-01-20 01:52:00,2023-01-23 01:52:00,2023-01-26 01:52:00,3,False,2023-01-20 01:52:00
8602,9556,UPS,UPS-194362682,25.96,1.748,2023-12-03 15:32:00,2023-12-05 15:32:00,2023-12-05 04:32:00,2,True,2023-12-03 15:32:00
8603,9557,DHL,DHL-984027903,18.21,0.993,2023-06-01 18:04:00,2023-06-04 18:04:00,2023-06-05 18:04:00,3,False,2023-06-01 18:04:00
8604,9558,DPD,DPD-156047546,14.57,4.41,2023-05-23 21:50:00,2023-05-26 21:50:00,2023-05-26 15:50:00,3,True,2023-05-23 21:50:00
8605,9559,DHL,DHL-562390839,19.72,0.962,2023-11-24 18:50:00,2023-11-27 18:50:00,2023-11-27 15:50:00,3,True,2023-11-24 18:50:00
8606,9560,InPost,InPost-289519075,8.48,7.094,2023-06-17 01:19:00,2023-06-20 01:19:00,2023-06-19 20:19:00,3,True,2023-06-17 01:19:00
8607,9561,InPost,InPost-829879244,8.77,2.76,2023-08-25 09:15:00,2023-08-27 09:15:00,2023-08-27 03:15:00,2,True,2023-08-25 09:15:00
8608,9562,DPD,DPD-520838733,13.36,13.16,2023-02-26 18:55:00,2023-02-28 18:55:00,2023-02-28 17:55:00,2,True,2023-02-26 18:55:00
8609,9563,DPD,DPD-849373805,10.33,8.774,2023-12-21 20:21:00,2023-12-23 20:21:00,2023-12-23 09:21:00,2,True,2023-12-21 20:21:00
8610,9564,DPD,DPD-575857214,11.78,20.085,2023-02-26 05:30:00,2023-03-01 05:30:00,2023-02-28 23:30:00,3,True,2023-02-26 05:30:00
8611,9565,UPS,UPS-852005811,31.78,17.955,2023-10-05 17:02:00,2023-10-07 17:02:00,2023-10-07 13:02:00,2,True,2023-10-05 17:02:00
8612,9566,InPost,InPost-766641484,9.09,5.715,2023-05-07 03:19:00,2023-05-09 03:19:00,2023-05-08 23:19:00,2,True,2023-05-07 03:19:00
8613,9567,DPD,DPD-743274532,8.03,1.0,2023-11-17 02:46:00,2023-11-19 02:46:00,2023-11-19 02:46:00,2,True,2023-11-17 02:46:00
8614,9568,InPost,InPost-138284432,8.39,1.238,2023-04-14 23:31:00,2023-04-16 23:31:00,2023-04-16 17:31:00,2,True,2023-04-14 23:31:00
8615,9569,InPost,InPost-174587168,11.84,1.697,2023-11-13 17:39:00,2023-11-15 17:39:00,2023-11-15 15:39:00,2,True,2023-11-13 17:39:00
8616,9570,DPD,DPD-439019355,16.42,3.62,2023-11-02 17:04:00,2023-11-04 17:04:00,2023-11-04 17:04:00,2,True,2023-11-02 17:04:00
8617,9571,DHL,DHL-475900970,12.12,8.685,2023-12-23 04:36:00,2023-12-26 04:36:00,2023-12-25 22:36:00,3,True,2023-12-23 04:36:00
8618,9572,DPD,DPD-888233982,12.32,3.39,2023-12-24 23:30:00,2023-12-26 23:30:00,2023-12-26 17:30:00,2,True,2023-12-24 23:30:00
8619,9573,DHL,DHL-787888638,20.52,0.658,2023-12-12 17:52:00,2023-12-15 17:52:00,2023-12-15 13:52:00,3,True,2023-12-12 17:52:00
8620,9574,DPD,DPD-118155295,14.17,2.523,2023-09-15 21:46:00,2023-09-18 21:46:00,2023-09-18 11:46:00,3,True,2023-09-15 21:46:00
8621,9575,InPost,InPost-326803839,7.13,6.596,2023-11-16 20:14:00,2023-11-18 20:14:00,2023-11-19 20:14:00,2,False,2023-11-16 20:14:00
8622,9577,DHL,DHL-510335712,17.49,2.222,2023-09-16 02:31:00,2023-09-19 02:31:00,2023-09-18 15:31:00,3,True,2023-09-16 02:31:00
8623,9578,DHL,DHL-284294749,12.1,5.254,2023-10-21 16:01:00,2023-10-23 16:01:00,2023-10-23 10:01:00,2,True,2023-10-21 16:01:00
8624,9579,DPD,DPD-554618103,13.12,2.005,2023-10-17 03:48:00,2023-10-20 03:48:00,2023-10-19 19:48:00,3,True,2023-10-17 03:48:00
8625,9580,DPD,DPD-239436875,12.77,5.656,2023-12-20 07:31:00,2023-12-22 07:31:00,2023-12-22 05:31:00,2,True,2023-12-20 07:31:00
8626,9581,DPD,DPD-460390560,13.65,2.174,2023-06-07 19:20:00,2023-06-10 19:20:00,2023-06-10 08:20:00,3,True,2023-06-07 19:20:00
8627,9582,DPD,DPD-296322164,10.69,0.7,2023-12-13 21:16:00,2023-12-16 21:16:00,2023-12-16 12:16:00,3,True,2023-12-13 21:16:00
8628,9583,InPost,InPost-241009886,12.39,1.705,2023-02-13 18:37:00,2023-02-16 18:37:00,2023-02-16 13:37:00,3,True,2023-02-13 18:37:00
8629,9585,InPost,InPost-780888062,13.53,3.948,2023-05-28 09:54:00,2023-05-30 09:54:00,2023-05-30 06:54:00,2,True,2023-05-28 09:54:00
8630,9586,DHL,DHL-750374178,23.88,12.352,2023-05-10 05:56:00,2023-05-12 05:56:00,2023-05-12 04:56:00,2,True,2023-05-10 05:56:00
8631,9587,UPS,UPS-229003620,29.55,1.77,2023-12-22 06:46:00,2023-12-25 06:46:00,2023-12-25 04:46:00,3,True,2023-12-22 06:46:00
8632,9588,InPost,InPost-487111118,13.23,5.066,2023-11-16 06:12:00,2023-11-19 06:12:00,2023-11-19 01:12:00,3,True,2023-11-16 06:12:00
8633,9589,InPost,InPost-836464209,13.19,2.948,2023-12-29 06:43:00,2024-01-01 06:43:00,2024-01-01 00:43:00,3,True,2023-12-29 06:43:00
8634,9590,InPost,InPost-645507022,9.33,4.466,2023-06-19 17:00:00,2023-06-22 17:00:00,2023-06-22 12:00:00,3,True,2023-06-19 17:00:00
8635,9591,InPost,InPost-111658877,10.6,15.695,2023-07-25 06:26:00,2023-07-28 06:26:00,2023-07-28 02:26:00,3,True,2023-07-25 06:26:00
8636,9592,DPD,DPD-377682575,17.56,0.933,2023-06-29 03:31:00,2023-07-01 03:31:00,2023-07-01 01:31:00,2,True,2023-06-29 03:31:00
8637,9593,DHL,DHL-626307000,15.91,2.155,2023-11-28 07:09:00,2023-11-30 07:09:00,2023-11-29 23:09:00,2,True,2023-11-28 07:09:00
8638,9594,DPD,DPD-158699583,9.8,4.035,2023-01-19 20:03:00,2023-01-22 20:03:00,2023-01-22 14:03:00,3,True,2023-01-19 20:03:00
8639,9595,InPost,InPost-365966225,13.77,1.034,2023-08-05 16:20:00,2023-08-07 16:20:00,2023-08-07 08:20:00,2,True,2023-08-05 16:20:00
8640,9597,DPD,DPD-685865194,9.37,1.312,2023-11-05 20:47:00,2023-11-07 20:47:00,2023-11-07 16:47:00,2,True,2023-11-05 20:47:00
8641,9598,DPD,DPD-878480763,10.81,4.672,2023-10-13 23:03:00,2023-10-16 23:03:00,2023-10-16 23:03:00,3,True,2023-10-13 23:03:00
8642,9599,DPD,DPD-754720236,15.83,8.976,2023-09-25 06:48:00,2023-09-27 06:48:00,2023-09-26 21:48:00,2,True,2023-09-25 06:48:00
8643,9601,DHL,DHL-329767690,12.28,1.085,2023-10-02 15:46:00,2023-10-05 15:46:00,2023-10-05 10:46:00,3,True,2023-10-02 15:46:00
8644,9602,UPS,UPS-531034403,25.67,3.66,2023-03-12 06:48:00,2023-03-14 06:48:00,2023-03-14 00:48:00,2,True,2023-03-12 06:48:00
8645,9603,InPost,InPost-719882546,6.46,1.841,2023-02-07 00:33:00,2023-02-09 00:33:00,2023-02-08 22:33:00,2,True,2023-02-07 00:33:00
8646,9604,InPost,InPost-689786832,13.8,2.537,2023-12-03 00:11:00,2023-12-05 00:11:00,2023-12-04 23:11:00,2,True,2023-12-03 00:11:00
8647,9606,InPost,InPost-150150670,12.42,1.29,2023-02-11 01:47:00,2023-02-13 01:47:00,2023-02-12 14:47:00,2,True,2023-02-11 01:47:00
8648,9607,DPD,DPD-556932550,11.17,1.408,2023-10-26 00:07:00,2023-10-28 00:07:00,2023-10-27 16:07:00,2,True,2023-10-26 00:07:00
8649,9608,DPD,DPD-107907013,14.98,17.516,2023-08-10 03:01:00,2023-08-13 03:01:00,2023-08-17 03:01:00,3,False,2023-08-10 03:01:00
8650,9609,InPost,InPost-538886657,13.25,5.462,2023-10-06 23:21:00,2023-10-08 23:21:00,2023-10-08 16:21:00,2,True,2023-10-06 23:21:00
8651,9610,DPD,DPD-678546190,10.05,1.824,2023-06-11 23:40:00,2023-06-13 23:40:00,2023-06-13 12:40:00,2,True,2023-06-11 23:40:00
8652,9611,DPD,DPD-732082234,8.43,2.56,2023-09-14 17:54:00,2023-09-17 17:54:00,2023-09-17 17:54:00,3,True,2023-09-14 17:54:00
8653,9612,UPS,UPS-903349215,18.5,1.505,2023-02-09 21:01:00,2023-02-11 21:01:00,2023-02-11 20:01:00,2,True,2023-02-09 21:01:00
8654,9613,UPS,UPS-835316467,24.09,9.676,2023-04-19 00:16:00,2023-04-21 00:16:00,2023-04-20 18:16:00,2,True,2023-04-19 00:16:00
8655,9614,UPS,UPS-719835812,23.38,1.123,2023-03-25 14:02:00,2023-03-27 14:02:00,2023-03-27 13:02:00,2,True,2023-03-25 14:02:00
8656,9615,DPD,DPD-923432284,14.62,5.78,2023-11-13 09:28:00,2023-11-16 09:28:00,2023-11-16 02:28:00,3,True,2023-11-13 09:28:00
8657,9616,InPost,InPost-125716138,10.4,2.023,2023-04-08 22:51:00,2023-04-11 22:51:00,2023-04-11 15:51:00,3,True,2023-04-08 22:51:00
8658,9617,InPost,InPost-860424388,7.19,0.691,2023-07-09 22:31:00,2023-07-12 22:31:00,2023-07-12 16:31:00,3,True,2023-07-09 22:31:00
8659,9618,DPD,DPD-719565155,17.83,2.387,2023-01-03 22:41:00,2023-01-05 22:41:00,2023-01-05 20:41:00,2,True,2023-01-03 22:41:00
8660,9620,InPost,InPost-328250746,11.99,9.88,2023-11-14 06:16:00,2023-11-17 06:16:00,2023-11-17 03:16:00,3,True,2023-11-14 06:16:00
8661,9621,DHL,DHL-305380735,15.14,0.918,2023-03-22 05:15:00,2023-03-24 05:15:00,2023-03-24 01:15:00,2,True,2023-03-22 05:15:00
8662,9622,DPD,DPD-627295368,12.02,3.032,2023-09-14 09:57:00,2023-09-17 09:57:00,2023-09-16 21:57:00,3,True,2023-09-14 09:57:00
8663,9624,UPS,UPS-961173364,21.67,2.83,2023-03-21 15:40:00,2023-03-24 15:40:00,2023-03-24 09:40:00,3,True,2023-03-21 15:40:00
8664,9625,DPD,DPD-319685290,17.12,2.088,2023-09-08 22:45:00,2023-09-11 22:45:00,2023-09-13 22:45:00,3,False,2023-09-08 22:45:00
8665,9626,InPost,InPost-858465827,8.43,6.164,2023-03-20 14:02:00,2023-03-23 14:02:00,2023-03-23 04:02:00,3,True,2023-03-20 14:02:00
8666,9627,DHL,DHL-878925359,17.62,0.994,2023-12-24 13:47:00,2023-12-26 13:47:00,2023-12-26 11:47:00,2,True,2023-12-24 13:47:00
8667,9628,DPD,DPD-513654368,14.73,1.157,2023-11-21 07:15:00,2023-11-24 07:15:00,2023-11-24 03:15:00,3,True,2023-11-21 07:15:00
8668,9629,InPost,InPost-671473820,9.6,1.75,2023-04-05 19:24:00,2023-04-07 19:24:00,2023-04-10 19:24:00,2,False,2023-04-05 19:24:00
8669,9630,InPost,InPost-913642342,13.68,4.47,2023-05-12 05:40:00,2023-05-15 05:40:00,2023-05-14 20:40:00,3,True,2023-05-12 05:40:00
8670,9631,InPost,InPost-837377363,11.78,1.644,2023-04-04 21:52:00,2023-04-06 21:52:00,2023-04-10 21:52:00,2,False,2023-04-04 21:52:00
8671,9632,DHL,DHL-598522186,19.35,14.816,2023-04-06 08:26:00,2023-04-09 08:26:00,2023-04-09 03:26:00,3,True,2023-04-06 08:26:00
8672,9633,DHL,DHL-486071135,13.63,2.51,2023-11-22 18:03:00,2023-11-24 18:03:00,2023-11-24 06:03:00,2,True,2023-11-22 18:03:00
8673,9634,DHL,DHL-205725526,15.55,4.829,2023-12-25 22:54:00,2023-12-28 22:54:00,2023-12-28 19:54:00,3,True,2023-12-25 22:54:00
8674,9635,DPD,DPD-593443159,10.29,22.8,2023-03-04 20:44:00,2023-03-06 20:44:00,2023-03-06 09:44:00,2,True,2023-03-04 20:44:00
8675,9636,DPD,DPD-850691021,17.98,2.208,2023-05-08 00:23:00,2023-05-10 00:23:00,2023-05-13 00:23:00,2,False,2023-05-08 00:23:00
8676,9637,DHL,DHL-750200957,17.65,0.875,2023-11-26 15:00:00,2023-11-29 15:00:00,2023-12-02 15:00:00,3,False,2023-11-26 15:00:00
8677,9638,DHL,DHL-894539614,22.53,1.28,2023-10-19 03:04:00,2023-10-21 03:04:00,2023-10-21 00:04:00,2,True,2023-10-19 03:04:00
8678,9639,DHL,DHL-979127422,16.79,6.24,2023-06-17 14:04:00,2023-06-20 14:04:00,2023-06-20 04:04:00,3,True,2023-06-17 14:04:00
8679,9640,DPD,DPD-449448717,11.39,0.695,2023-04-02 02:59:00,2023-04-04 02:59:00,2023-04-03 23:59:00,2,True,2023-04-02 02:59:00
8680,9641,DPD,DPD-719988478,17.13,1.834,2023-01-11 17:25:00,2023-01-14 17:25:00,2023-01-14 06:25:00,3,True,2023-01-11 17:25:00
8681,9642,InPost,InPost-941433387,7.76,1.312,2023-09-14 16:33:00,2023-09-17 16:33:00,2023-09-17 09:33:00,3,True,2023-09-14 16:33:00
8682,9643,UPS,UPS-556889617,30.94,6.84,2023-05-18 20:43:00,2023-05-20 20:43:00,2023-05-20 20:43:00,2,True,2023-05-18 20:43:00
8683,9644,DPD,DPD-806936549,17.69,3.14,2023-05-27 16:29:00,2023-05-30 16:29:00,2023-05-30 12:29:00,3,True,2023-05-27 16:29:00
8684,9648,InPost,InPost-281759287,12.6,0.984,2023-03-20 23:49:00,2023-03-23 23:49:00,2023-03-23 19:49:00,3,True,2023-03-20 23:49:00
8685,9649,DHL,DHL-313073240,15.73,4.376,2023-01-11 00:11:00,2023-01-13 00:11:00,2023-01-12 22:11:00,2,True,2023-01-11 00:11:00
8686,9650,InPost,InPost-865471651,12.29,2.85,2023-04-05 21:31:00,2023-04-08 21:31:00,2023-04-08 19:31:00,3,True,2023-04-05 21:31:00
8687,9651,InPost,InPost-151501537,10.34,0.743,2023-02-02 22:21:00,2023-02-04 22:21:00,2023-02-04 11:21:00,2,True,2023-02-02 22:21:00
